Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDZ13,750.203174018,OUT013
FDT50,1778.15878684,OUT017
FDH12,226.165392925,OUT010
FDD21,1859.07217967,OUT045
NCM05,4062.74767127,OUT013
FDK04,874.110850084,OUT013
FDN33,1776.78671009,OUT017
NCM18,155.763464909,OUT010
DRC25,1248.80026585,OUT049
FDT47,1484.56289022,OUT017
FDD45,2612.51730138,OUT027
NCD07,1782.40332946,OUT018
NCY54,424.402331578,OUT010
FDL12,852.666806307,OUT049
FDL02,1809.24762773,OUT017
FDC60,1437.37466697,OUT035
FDR37,3279.5611703,OUT017
FDY16,3289.81688533,OUT017
FDU26,1877.50807268,OUT045
FDN24,849.815813982,OUT013
FDH44,2458.29285385,OUT013
FDE23,104.187824192,OUT010
FDW60,3153.57924362,OUT017
FDQ55,1943.24881771,OUT049
FDV32,1372.41939578,OUT027
FDV03,354.884554239,OUT010
FDY14,580.623913694,OUT010
NCL55,6149.77193526,OUT027
DRF25,655.64392377,OUT017
FDX03,680.913759212,OUT046
FDF40,3736.92046688,OUT045
FDX24,221.097024718,OUT010
FDA25,1807.45564052,OUT049
FDH21,2301.63112829,OUT018
FDB47,579.240261038,OUT010
FDT34,228.899315163,OUT019
FDS39,280.251622019,OUT010
NCU05,1292.3842271,OUT046
FDE02,1277.2915198,OUT049
FDL25,1430.68134741,OUT035
FDC50,1282.10587146,OUT049
FDZ32,1671.53817717,OUT049
FDV14,1307.60465879,OUT045
FDR07,1563.4930108,OUT045
FDB26,814.691073273,OUT049
NCR50,2477.25433872,OUT045
FDP01,2293.78186767,OUT018
FDH57,1889.32455612,OUT045
FDM60,1266.81670927,OUT027
FDA45,3134.91897044,OUT017
FDU55,4350.18604816,OUT017
FDH40,1422.79541218,OUT035
FDG40,104.187824192,OUT019
FDT12,4174.66550852,OUT049
DRL59,906.236924467,OUT045
FDT47,1424.22583321,OUT018
FDI60,1089.36625033,OUT017
DRF51,1263.89199623,OUT027
NCK31,736.207844136,OUT049
FDB08,2365.40959943,OUT045
FDM44,1592.31262931,OUT035
FDD46,2275.893735,OUT018
FDR27,281.696569624,OUT019
FDV56,272.186407197,OUT010
FDM02,1248.13482229,OUT049
FDU45,1779.71183378,OUT018
FDZ10,1994.26908316,OUT017
NCK31,155.45799426,OUT010
FDR27,2107.08996407,OUT035
FDF33,1649.77187683,OUT013
FDJ36,1809.61072513,OUT046
FDP33,4302.45631621,OUT049
FDG17,3719.07022615,OUT046
FDG47,6150.07952929,OUT027
NCW29,2189.97684158,OUT046
DRH59,1099.8443923,OUT017
FDR32,3774.63349228,OUT017
FDP48,3301.54070473,OUT035
FDG17,3730.00287423,OUT035
DRJ59,656.735690882,OUT017
FDY48,2619.16164774,OUT027
FDB02,3152.32248542,OUT046
FDN10,280.198844823,OUT019
NCD55,659.507817564,OUT035
FDX34,1991.84431896,OUT013
FDZ38,2803.34762627,OUT045
DRF37,4336.54617813,OUT049
DRL47,281.144955841,OUT019
FDL27,1089.32719311,OUT035
NCP53,3935.27723004,OUT035
FDT03,477.999512957,OUT019
FDJ28,2986.10882766,OUT035
FDF40,3427.91219787,OUT018
FDA32,3873.23913923,OUT035
NCP02,915.829322135,OUT017
FDZ31,3117.81426052,OUT045
NCQ29,4045.6645462,OUT013
FDP57,226.589280771,OUT010
FDL32,3146.33535857,OUT027
DRB01,3312.44431947,OUT035
FDJ40,1815.34121742,OUT046
FDO24,2297.91350703,OUT018
FDO11,3420.52943083,OUT018
FDA56,2181.89899954,OUT035
FDF02,1595.10271614,OUT045
FDA10,2103.14240427,OUT013
NCI55,2185.40973132,OUT017
FDZ40,155.45799426,OUT010
FDV08,668.229733544,OUT049
FDN48,1446.54917277,OUT013
FDU57,2488.57110886,OUT017
DRF49,1918.80563968,OUT013
FDS02,3301.06214531,OUT035
FDS43,2992.31064023,OUT046
FDT16,4074.8478102,OUT013
FDX19,6150.07952929,OUT027
FDK15,1570.62578038,OUT046
DRA12,2248.27475071,OUT049
FDY35,782.183143182,OUT017
NCU42,2685.81853879,OUT013
FDD26,3300.79012187,OUT013
FDR11,2304.93955657,OUT018
NCP53,3940.18645416,OUT045
FDP34,2903.23591814,OUT045
NCV41,275.177689136,OUT019
FDN20,2348.11686703,OUT018
FDZ16,2927.73681177,OUT018
FDZ28,2005.66211521,OUT049
NCL55,4048.73227419,OUT013
NCJ17,1433.18852938,OUT046
FDT37,4332.98540135,OUT046
FDV51,2669.15541543,OUT049
FDZ28,1996.74380547,OUT035
FDN27,1929.15059373,OUT013
FDS14,356.391432748,OUT019
FDZ58,1880.51716165,OUT045
FDD46,2491.61671894,OUT046
FDJ03,727.543880104,OUT035
FDU03,432.563719604,OUT010
FDA33,4100.27020267,OUT027
NCW53,2964.37163445,OUT035
NCC55,586.050605253,OUT017
FDP52,581.448108132,OUT019
FDE39,2182.54558588,OUT049
FDB44,3885.8818049,OUT035
FDG59,562.785375076,OUT013
FDI05,1154.02416275,OUT013
FDF59,1882.07085447,OUT045
FDM39,432.113742871,OUT019
FDB14,1327.32330279,OUT013
NCS05,282.408655955,OUT019
DRJ35,954.936449344,OUT045
FDO31,166.830339019,OUT019
FDA31,2805.4464386,OUT046
FDX40,665.671029196,OUT049
FDW56,3302.99016453,OUT045
FDH09,734.31069105,OUT018
FDA52,425.312929958,OUT019
FDF20,494.871522661,OUT019
FDE40,973.772726238,OUT046
NCU17,1800.60052483,OUT046
NCP14,1810.86204071,OUT035
FDN25,1345.5628858,OUT027
FDU39,831.891754262,OUT049
NCM05,4060.2222753,OUT017
FDU07,2335.83807537,OUT017
FDF28,2006.63729167,OUT049
FDR57,2622.05407747,OUT049
FDJ33,2099.85414286,OUT013
DRH23,916.229106713,OUT035
FDQ52,4305.50285079,OUT046
DRK13,3117.90848439,OUT035
FDP09,3631.59658289,OUT046
FDR08,2634.28603818,OUT027
FDV50,1878.4246364,OUT045
FDT13,2993.40059814,OUT049
FDJ27,2618.49909759,OUT027
FDH21,2358.01857253,OUT046
FDW14,2542.71587164,OUT027
FDL52,666.286520359,OUT049
FDW28,3099.11856294,OUT017
FDL40,1482.67100663,OUT049
FDE24,2246.15613134,OUT046
FDX35,3537.01335162,OUT049
FDP46,1311.13552107,OUT017
FDX56,3649.34115791,OUT045
FDQ45,2862.07270556,OUT049
FDK50,4150.98739361,OUT027
FDY26,3863.10169307,OUT045
FDQ09,1915.25421274,OUT017
FDN39,2548.20494286,OUT049
FDP13,656.716661062,OUT017
FDR51,2481.39908634,OUT013
FDZ49,581.093086291,OUT010
FDL28,3404.83327219,OUT018
FDZ10,1994.82527379,OUT035
FDK38,2322.44545467,OUT013
DRL49,3211.57955201,OUT027
FDR15,2331.06204665,OUT013
FDQ24,4332.81049804,OUT035
FDD56,2811.83043724,OUT013
NCR42,598.204126084,OUT046
FDH52,1088.92806687,OUT045
FDH57,281.736601222,OUT019
FDR15,355.949703439,OUT010
FDJ34,2100.4868237,OUT035
FDW37,1334.32360613,OUT035
FDQ23,1445.14223894,OUT018
FDP34,2892.08107315,OUT013
FDE04,5178.54980384,OUT027
FDC48,1393.34597564,OUT045
FDA47,357.295635313,OUT019
FDI35,3161.03091141,OUT018
NCV05,2334.66091981,OUT013
FDR28,2643.4807584,OUT045
FDH31,1644.38691888,OUT017
FDP59,228.395117048,OUT019
FDS19,1218.73544026,OUT018
FDM60,661.20451872,OUT045
FDJ44,2784.50921682,OUT018
DRH51,1307.2703269,OUT017
DRC25,1412.76801829,OUT017
DRE25,1460.56795368,OUT013
NCX05,1925.92648833,OUT049
FDR11,2512.25879795,OUT017
DRP47,4307.07200451,OUT045
DRC49,344.981091922,OUT019
FDQ47,1263.63277573,OUT027
FDL20,1677.08934437,OUT013
FDM34,1998.13977682,OUT035
NCN55,4215.22760376,OUT013
FDD41,1809.81868001,OUT035
FDE52,1255.1047202,OUT049
NCT18,427.370252941,OUT019
FDJ32,846.277239632,OUT018
FDE16,3634.42118168,OUT046
FDZ09,2632.33602562,OUT045
DRZ11,2109.03318964,OUT046
FDK41,1427.96576496,OUT049
FDE56,855.819305878,OUT049
FDH34,2952.60431185,OUT013
DRI49,1317.05375364,OUT013
DRI59,4183.75726481,OUT046
DRC36,2813.40607338,OUT049
FDS15,228.42382935,OUT019
FDI07,2926.89331474,OUT018
FDZ15,1807.83083707,OUT018
NCX41,5483.66862637,OUT027
NCO29,413.651259776,OUT019
FDF57,2952.5945024,OUT013
FDI33,1315.77916315,OUT035
DRJ47,2801.86511263,OUT049
FDB34,1309.46570469,OUT046
FDY22,3220.71037871,OUT027
DRL11,2356.24373386,OUT017
FDY46,2972.9810351,OUT035
FDG17,3707.30974459,OUT013
FDE52,1253.99553972,OUT018
DRP47,6150.07952929,OUT027
FDO01,279.128622904,OUT010
FDL09,2544.91747158,OUT046
FDR57,2605.86440301,OUT013
DRD37,786.733106479,OUT035
FDQ36,1266.25169227,OUT027
FDL33,3310.65846776,OUT049
FDL48,728.763419603,OUT045
FDL28,3573.0396152,OUT049
NCN29,795.88653051,OUT046
FDO13,2379.74900284,OUT035
FDB38,2505.44295162,OUT045
FDI36,3116.20542961,OUT035
FDI58,1430.71889495,OUT035
FDH22,1813.9011894,OUT018
FDQ27,1808.92455906,OUT013
FDT33,2382.60149946,OUT046
FDC56,1862.75538685,OUT045
FDF14,2596.6006174,OUT046
FDQ39,2989.48055072,OUT017
NCM43,2639.77283257,OUT017
FDS46,1990.38237536,OUT035
FDI22,3468.59635644,OUT049
NCE43,2693.27723101,OUT045
FDZ36,485.79260655,OUT010
FDR13,279.448863107,OUT019
FDP46,1255.47821402,OUT018
FDW56,489.259467563,OUT019
FDB40,2604.67702497,OUT017
FDM28,2808.57320809,OUT018
FDV49,4355.45342211,OUT013
NCS53,2307.72553156,OUT018
FDO03,4185.42486152,OUT049
FDT15,3303.17250976,OUT035
FDD33,3554.29574592,OUT049
FDX13,4325.18570532,OUT017
FDH60,2928.25549459,OUT013
DRH51,1309.88213331,OUT046
NCL07,669.278801019,OUT049
FDW51,3708.99984726,OUT045
FDF21,484.736720784,OUT019
FDH26,282.475419935,OUT019
FDJ03,735.346312925,OUT049
FDU35,1488.03444878,OUT017
DRL01,3382.74565638,OUT018
FDE59,589.399845484,OUT045
FDI60,1089.52595097,OUT035
DRH39,1282.71325923,OUT035
FDK36,734.897520948,OUT049
FDN52,1413.21162795,OUT045
FDU12,4041.83454194,OUT017
NCT05,6149.77193526,OUT027
FDS37,3148.8434329,OUT027
FDK24,784.577338771,OUT017
DRF36,2946.2227659,OUT013
FDN46,226.121427566,OUT010
NCN06,2521.6874997,OUT045
FDD59,1394.20099014,OUT035
FDM14,1652.45989272,OUT045
FDO10,826.123035359,OUT018
FDU35,1488.89153256,OUT013
NCA30,2910.03846196,OUT018
NCO41,1637.54107506,OUT049
FDI24,2805.79665667,OUT046
FDZ16,2986.83255381,OUT046
FDV47,1305.32000499,OUT046
FDV16,589.434406198,OUT045
FDZ22,1422.61987252,OUT035
FDO20,580.954227348,OUT010
FDW38,865.92940091,OUT013
FDW52,2927.27923308,OUT045
FDT43,155.45799426,OUT019
NCS29,4062.95226508,OUT045
NCC31,2597.01734589,OUT017
FDA21,2992.48230402,OUT017
FDQ55,1944.43560747,OUT046
NCE54,1130.23026579,OUT049
FDD45,1446.51600449,OUT017
NCP17,1088.09589337,OUT017
FDR47,2976.15668582,OUT035
DRM35,3148.65394399,OUT013
FDR47,489.477717651,OUT019
FDX19,581.18741793,OUT010
FDV22,4121.32727257,OUT027
FDQ46,3145.86592842,OUT027
DRO47,1551.86733939,OUT045
FDB44,579.071921692,OUT010
FDN02,577.97949352,OUT010
FDW10,2631.26174592,OUT045
FDJ41,580.530199671,OUT019
FDM50,943.522611711,OUT046
FDW10,2642.86014706,OUT035
FDY48,1592.33952519,OUT049
NCE30,5483.66862637,OUT027
FDO04,916.354702731,OUT045
FDQ26,155.536687159,OUT010
NCX29,2280.20920181,OUT018
FDE39,1935.10600317,OUT046
NCR54,5454.96118694,OUT027
NCP55,1345.74345292,OUT027
FDX22,3654.62721108,OUT017
FDI05,1110.65598084,OUT035
FDC51,3166.18784654,OUT027
FDC10,1977.3345509,OUT013
FDJ46,3145.95170316,OUT045
FDV10,104.187824192,OUT010
FDX12,6149.77193526,OUT027
FDL43,163.909938605,OUT019
DRB13,2856.78164641,OUT046
FDF59,3168.08615986,OUT027
FDT35,2528.71951853,OUT049
NCJ19,916.712859864,OUT035
FDT35,2364.98631187,OUT018
FDI48,737.051548491,OUT046
DRC24,352.749042486,OUT019
NCZ05,1809.23311522,OUT017
FDJ57,3310.90325004,OUT049
FDX11,3306.63088481,OUT017
FDE09,1678.7567506,OUT035
NCK06,2191.58558484,OUT049
DRE37,2992.2014193,OUT017
FDV56,1671.51647621,OUT046
FDY43,2940.79022409,OUT017
FDV35,2455.03434656,OUT013
FDF05,580.935641004,OUT019
FDA36,2857.84966209,OUT035
FDS13,6149.94149802,OUT027
FDU47,2239.6509199,OUT013
FDI36,489.815644704,OUT010
FDH48,1309.73850356,OUT046
FDZ14,1994.26390381,OUT013
FDS46,1996.44992209,OUT013
FDE21,1934.54750153,OUT017
FDA26,3523.37277059,OUT049
FDV12,1786.89461733,OUT046
FDL46,279.893866989,OUT019
FDN57,2247.23953557,OUT013
NCJ18,1919.73702091,OUT017
FDO36,3164.3224996,OUT045
FDX55,3355.25517376,OUT018
FDT25,280.29112812,OUT019
FDD16,1115.05685779,OUT049
NCX18,2839.18470033,OUT013
NCG55,1789.23126471,OUT018
NCV18,1423.55783974,OUT049
NCS18,1811.45151586,OUT035
FDC37,1650.11418569,OUT045
FDE47,2007.30991379,OUT046
DRG49,580.573494202,OUT019
FDC39,3459.88700517,OUT049
FDH24,356.436252644,OUT019
FDV39,5477.90688296,OUT027
NCL17,1910.3247639,OUT045
NCY53,1916.51605452,OUT035
FDH52,1139.16588452,OUT013
NCD19,823.71917556,OUT018
FDI44,1148.13373097,OUT046
DRD49,6149.94149802,OUT027
FDN08,2081.57589826,OUT035
FDO20,6149.77193526,OUT027
FDY02,4040.34669856,OUT046
FDX23,1442.0423417,OUT045
FDX01,1932.58127106,OUT017
FDH20,2612.57331349,OUT027
NCX41,3869.99366853,OUT017
FDD21,3146.83616132,OUT027
DRH11,155.45799426,OUT019
DRE60,3372.74130657,OUT018
FDB10,3585.23302327,OUT013
FDH38,1937.83111693,OUT013
NCL07,536.378857394,OUT018
FDD48,1931.58492455,OUT046
NCT54,2605.62222371,OUT027
FDF32,5477.90688296,OUT027
DRH51,1310.51823676,OUT045
DRG03,2610.65441246,OUT035
NCY42,283.981250528,OUT019
FDH32,1552.47909895,OUT017
NCJ06,3155.60098595,OUT027
FDH47,2612.51730138,OUT027
FDZ08,1244.28471488,OUT018
FDK16,1555.52335552,OUT017
DRG01,1134.01159045,OUT018
NCM53,2620.35057485,OUT027
NCB07,3098.1602825,OUT035
NCZ06,4017.44024585,OUT035
FDU48,2006.63472388,OUT049
NCB55,1347.9773921,OUT027
FDP15,4344.69536158,OUT013
FDF17,3302.27993169,OUT046
NCN06,2519.08002017,OUT049
DRM48,535.695040352,OUT018
FDH10,2969.81151443,OUT046
FDC60,1433.56881554,OUT018
FDE35,825.91069821,OUT018
DRI23,2476.88076114,OUT013
NCR38,4010.57671227,OUT013
FDP04,960.402991017,OUT035
NCW17,1902.27774372,OUT045
FDX34,1987.65253571,OUT017
NCK53,1643.09802818,OUT045
NCO54,155.45799426,OUT010
NCH55,2191.21436412,OUT046
FDT44,3148.78742079,OUT027
DRG49,3583.12371345,OUT046
FDX46,155.536687159,OUT010
DRG36,3141.22805062,OUT049
FDU37,1234.57432265,OUT049
FDK10,3299.38386511,OUT049
DRF37,6149.94149802,OUT027
FDC44,1895.870022,OUT035
FDP15,4326.25597972,OUT046
FDZ27,1289.51911316,OUT027
FDY22,289.549372911,OUT019
DRG51,2652.33661938,OUT035
FDN58,4198.40986669,OUT045
FDW01,2601.9505258,OUT049
FDX24,1273.13756436,OUT018
FDO51,658.912625117,OUT017
FDJ52,4153.03699401,OUT027
NCY06,279.307595213,OUT010
FDE20,2365.99461441,OUT018
FDT23,161.809092074,OUT010
FDQ51,736.762898142,OUT046
FDE35,963.024983876,OUT046
FDB46,3481.76118862,OUT013
NCG19,3756.54742901,OUT035
NCL06,3491.85445335,OUT018
FDT36,104.187824192,OUT019
FDC56,2106.87922257,OUT049
FDJ26,3493.09910168,OUT049
FDZ59,2566.62128418,OUT017
FDV11,4221.64796522,OUT027
FDR13,277.160955675,OUT010
FDI15,3479.96851446,OUT018
FDF47,3368.62878139,OUT018
NCB54,282.076815094,OUT019
NCK19,5441.06763067,OUT027
FDX16,2884.60995435,OUT017
FDL50,1882.97516224,OUT045
NCE31,587.164275006,OUT035
DRJ01,2512.12346912,OUT049
FDE22,2608.19788996,OUT013
FDY20,219.93900418,OUT019
NCO14,673.417264443,OUT045
NCR50,2470.59832879,OUT017
DRM47,3305.27010197,OUT017
FDO27,222.540944752,OUT010
FDJ20,3166.13183443,OUT027
NCX17,3538.28527346,OUT013
FDG59,595.613422552,OUT049
FDD52,1812.33436331,OUT045
FDO48,3897.99164157,OUT017
FDC59,156.527352222,OUT019
FDS15,1448.93677436,OUT018
FDB47,3720.13402265,OUT035
FDV14,217.185249409,OUT019
FDB27,2949.35370676,OUT013
FDA35,1992.23915767,OUT035
FDN51,3486.74625488,OUT018
FDO39,475.22358438,OUT019
FDB28,3311.60345238,OUT049
DRJ25,736.995064617,OUT046
FDH46,2618.07723094,OUT027
FDI10,3144.32548475,OUT045
FDU21,531.688092647,OUT018
FDD09,2691.75140934,OUT049
FDD10,2661.89029067,OUT046
FDN31,489.388365165,OUT010
FDA46,2927.49585382,OUT018
FDM56,1650.16156817,OUT046
FDF11,580.891728857,OUT010
FDS32,1827.14365134,OUT018
NCM06,2327.26500435,OUT013
FDZ26,3768.7937028,OUT045
FDO01,2195.19971111,OUT013
FDJ46,2646.91934917,OUT049
FDG26,580.935641004,OUT019
FDZ38,2813.28581848,OUT035
NCO55,1808.84051824,OUT013
FDT60,2096.75701405,OUT035
FDW37,1268.07780525,OUT049
NCK42,3346.3110158,OUT018
FDA45,2631.26118599,OUT046
FDW55,3460.09313845,OUT018
FDY44,3115.83637918,OUT017
FDQ31,1413.17672952,OUT017
FDM09,2812.19474365,OUT049
FDH12,1447.85159085,OUT018
NCQ43,1821.33479147,OUT035
FDT33,2410.51521836,OUT035
NCT41,2292.50398586,OUT018
DRJ25,155.45799426,OUT010
NCQ41,3111.06448831,OUT046
NCN17,1510.60373308,OUT049
DRO35,3148.96443816,OUT027
FDU27,729.616455604,OUT018
FDY43,4160.23432693,OUT027
FDG46,1921.65101628,OUT035
DRL49,2277.72835023,OUT018
NCB55,825.609636184,OUT049
FDK28,4358.85396747,OUT049
FDO49,728.751857634,OUT045
FDT03,2830.72028278,OUT013
FDW33,2619.40156927,OUT027
FDR02,1676.03630339,OUT035
FDF50,2951.74697867,OUT013
FDA40,1254.40743292,OUT018
NCT53,2307.68664735,OUT018
FDY60,2249.60717301,OUT035
FDP44,2619.10563563,OUT027
NCQ50,3875.25997086,OUT045
NCC30,2817.72620859,OUT017
FDQ60,1809.26743414,OUT018
FDG41,1813.24723575,OUT046
FDQ03,3576.82940615,OUT046
FDM03,1518.60800671,OUT045
FDZ51,1273.51139951,OUT018
DRF51,656.712804464,OUT035
FDF39,4075.40569424,OUT017
FDW52,2643.13634383,OUT035
FDY22,2890.6201806,OUT049
FDG14,2328.81839151,OUT013
FDA57,656.015244606,OUT017
FDL45,281.378480014,OUT019
FDX28,1486.44325561,OUT046
NCQ54,2971.34117827,OUT013
FDH40,1409.62659633,OUT045
FDU52,2359.81914693,OUT035
FDT60,278.08670355,OUT010
FDK08,1787.14594087,OUT045
FDN04,2681.44831624,OUT049
FDE50,2825.77495138,OUT013
FDI16,739.421363378,OUT049
FDM50,850.081853417,OUT049
NCV30,863.884514319,OUT049
FDT44,1922.3702608,OUT013
FDY60,2585.77715269,OUT013
FDT56,923.25404148,OUT017
FDV58,2907.02924781,OUT018
FDU04,2187.40050941,OUT013
NCN05,5278.90030786,OUT027
FDI53,2303.37790272,OUT018
FDD34,2630.10034836,OUT046
FDW47,3166.18784654,OUT027
FDT51,3145.92194052,OUT027
FDO27,1776.87119156,OUT013
NCQ18,1445.65805923,OUT018
NCW05,1811.68957905,OUT013
FDI15,581.071855749,OUT010
NCH43,581.000011444,OUT010
FDT40,2109.43316846,OUT049
NCG19,3753.59112812,OUT017
NCM30,657.896958357,OUT035
FDB38,2492.39714119,OUT017
FDB22,2491.11778495,OUT046
FDC58,673.909452792,OUT046
NCI29,2239.12411172,OUT013
FDA23,225.577518444,OUT010
DRG48,2573.1730581,OUT013
FDV21,2104.05844693,OUT013
NCG18,228.397172536,OUT019
FDG40,589.399845484,OUT045
FDU24,1405.18257278,OUT018
FDA22,2376.6550309,OUT049
FDY35,794.19573627,OUT046
FDJ15,3295.4670825,OUT045
NCW18,3406.16614724,OUT018
FDK56,2931.59950315,OUT018
FDF44,2008.54209388,OUT046
FDP51,2105.08301057,OUT049
FDU22,3148.78742079,OUT027
FDM28,2814.15989246,OUT017
NCL42,4210.81486608,OUT046
FDJ15,480.561448356,OUT019
FDI32,1782.41674313,OUT018
DRL11,2361.03026264,OUT046
DRO59,1125.44749929,OUT018
FDA07,280.346909605,OUT019
NCO53,3291.31079615,OUT013
FDO21,3690.35569911,OUT045
FDW39,3157.32201257,OUT045
NCV17,2197.32397474,OUT013
FDE22,2618.59143326,OUT046
NCB06,2313.13927637,OUT018
DRF48,3303.94874207,OUT017
FDB05,3564.583163,OUT013
FDP28,6149.90996653,OUT027
FDP23,3870.97978423,OUT046
NCS41,3278.99249748,OUT018
FDS40,535.981262657,OUT018
FDA16,3905.72403584,OUT017
FDN20,2539.24590137,OUT035
FDF04,6149.94149802,OUT027
DRG36,2374.8187535,OUT018
FDW16,1453.01439963,OUT018
FDU09,915.154706556,OUT017
FDW01,2603.4127576,OUT046
FDB15,4340.04520244,OUT045
NCJ17,1428.95156931,OUT049
NCT18,3274.47902467,OUT018
FDG16,3338.40918199,OUT018
FDP27,3305.45613767,OUT017
FDQ44,3157.15394363,OUT027
FDL50,3166.18784654,OUT027
FDW57,5158.46781245,OUT027
FDS34,1920.34720904,OUT013
NCV30,950.178144266,OUT035
FDD26,3278.32904703,OUT018
FDA03,2472.68550726,OUT045
FDS27,2818.89911731,OUT018
FDM12,2944.70225803,OUT013
NCV42,3145.20339152,OUT027
NCS41,3307.40412881,OUT046
FDN56,1829.07316911,OUT018
DRK59,3564.29790966,OUT046
NCG18,1671.13449065,OUT046
NCN26,1925.58739937,OUT017
FDI60,1381.47130321,OUT027
NCI43,734.955809195,OUT049
NCL17,2255.19537853,OUT049
FDQ19,580.999372268,OUT019
FDY43,2943.1366462,OUT049
FDR36,670.194640383,OUT049
FDJ58,2812.35789951,OUT049
DRY23,665.350850277,OUT045
FDK26,5281.31518284,OUT027
DRH03,1551.14824289,OUT045
FDC10,277.687436056,OUT010
FDD23,2956.41404708,OUT013
FDP32,1879.34748984,OUT045
FDO31,1408.76994069,OUT035
FDQ57,2580.49912825,OUT013
FDX32,4051.79200224,OUT027
FDC39,5483.43627225,OUT027
FDU55,4352.28358362,OUT046
FDL45,2178.19766531,OUT013
DRK37,3313.45184298,OUT049
FDK22,3617.87023398,OUT013
DRG37,4118.5090871,OUT027
FDK22,3655.41576554,OUT017
DRH36,1103.99509629,OUT018
DRC36,3121.68917675,OUT018
DRE03,1288.33736292,OUT027
FDF34,2849.00555345,OUT046
FDZ22,1428.46667575,OUT046
FDC44,277.605959557,OUT010
FDN31,5281.62277688,OUT027
FDO03,4209.64213637,OUT017
FDA01,841.18465414,OUT049
NCH42,3678.44943014,OUT049
FDF46,1783.87043726,OUT018
DRL35,672.558582401,OUT046
FDW46,1089.71824475,OUT049
FDB58,2258.27699966,OUT046
FDD47,2362.81424093,OUT018
NCO17,1860.27881875,OUT045
FDJ26,3713.37708572,OUT017
FDU37,1393.78775538,OUT045
